-0.5519,0.10981,-0.26591,-1.162,-1.2875,-0.27242,1.0606,2.1676,2.9814,2.8659,0.8675,-2.0132,-3.3104,-2.0461,0.93232,3.5663,4.0977,2.76,1.3705,1.0266,1.3462,2.0637,2.6394,2.0096,-0.1017,-1.8703,-1.5347,-0.43047,-1.471,-5.0205,-8.0846,-8.4237,-7.3294,-7.3657,-8.9547,-10.14,-9.0086,-5.9984,-2.8709,-0.30541,1.8008,3.6753,6.0228,8.5804,9.3213,7.4092,3.9039,0.5068,-0.9944,0.094222,3.0844,6.6284,9.3348,10.318,10.099,9.2962,8.1079,6.771,5.024,2.3785,-0.5632,-2.2744,-2.4205,-2.6556
-3.2598,-1.6936,-1.5962,-2.8513,-3.7101,-2.7402,-0.14392,2.4825,4.0385,4.6677,4.4096,3.594,2.9605,2.7308,3.1597,4.1915,4.8202,4.3964,3.5937,3.1318,2.8361,2.5497,2.0982,0.92928,-0.88853,-1.7476,-0.84163,0.16773,-0.30909,-1.7389,-2.3958,-2.0559,-2.5001,-5.0962,-8.6209,-10.648,-10.242,-8.5461,-6.8414,-5.0596,-2.779,-0.36541,1.733,3.3152,3.854,3.4481,2.5251,1.271,-0.090667,-0.85041,-0.025585,2.5666,5.149,5.6303,4.2865,2.5449,1.7103,2.2934,3.2495,3.4106,2.7347,1.9105,1.2392,0.61846
-5.8868,-2.8052,-0.57577,-0.50554,-1.5143,-2.0959,-0.49863,3.3426,6.8898,8.1892,7.1369,5.0186,2.7763,0.54346,-0.96143,-0.81025,0.89577,3.3741,5.8459,7.8509,8.9233,8.9689,7.9475,5.1915,1.3107,-1.3042,-1.2729,-0.081045,-0.070634,-1.9579,-4.4511,-6.3959,-7.7956,-8.9796,-9.5174,-9.1558,-8.4862,-7.7524,-6.4551,-4.1454,-1.2023,1.3789,2.9988,3.8805,4.0308,3.5785,2.6278,1.068,-0.42485,-0.26678,2.2051,5.7131,7.5849,6.7167,4.6056,2.4263,0.77626,0.2257,0.23332,-0.026008,0.0094863,0.6017,0.34492,-1.5697
-4.1107,-2.3949,-1.1314,-0.80142,-0.86935,-0.1921,2.1378,5.526,7.9195,7.7805,5.504,3.0429,1.8705,1.6376,1.7357,2.2476,3.2282,4.197,4.8703,5.304,5.2054,4.4821,3.2122,0.99624,-1.8467,-3.5151,-2.963,-1.2068,0.064113,-0.027047,-0.73934,-1.3097,-2.1721,-3.9983,-6.2805,-7.4842,-6.6895,-4.6106,-2.5924,-1.4388,-1.069,-0.95716,-0.72661,-0.30535,0.011704,-0.078517,-0.52171,-1.0338,-1.4016,-1.0797,0.23885,2.1348,3.4799,3.1418,1.5098,0.046751,-0.08421,1.1087,2.239,2.0544,1.0088,0.092188,-0.54527,-1.1759
-3.1845,-3.2968,-3.8914,-4.4215,-3.9438,-2.1016,0.60388,3.1157,4.5608,4.7784,4.0099,2.8321,1.7422,0.68554,-0.12212,-0.072054,0.8919,1.9761,2.5668,2.8313,3.0572,3.1413,2.6739,1.3163,-0.48744,-1.5268,-1.2494,-0.29631,0.57312,0.96929,1.0202,0.81312,0.10849,-1.1835,-2.6539,-3.3461,-2.6935,-1.4609,-0.83578,-1.0223,-1.3102,-1.3658,-1.4336,-1.7115,-2.2029,-2.566,-2.3605,-1.5114,-0.43614,0.4365,1.0661,1.5226,1.5005,0.85032,0.061884,-0.34583,-0.078816,0.53776,0.43458,-0.82317,-2.3134,-3.0451,-2.8448,-2.0746
-1.8568,-1.8037,-1.2939,-0.79903,-0.39671,0.19191,1.3926,3.0425,4.4702,4.9442,4.3885,3.4934,2.9581,2.1378,0.11945,-1.9112,-1.833,0.4865,3.2152,4.8479,5.3333,5.1454,4.3231,2.3425,-0.49449,-2.6552,-3.1398,-2.133,-0.6749,-0.16068,-1.0577,-2.825,-4.4536,-5.3783,-5.5595,-5.036,-3.9619,-3.0318,-2.6214,-2.1042,-0.82235,0.7801,1.9769,2.5807,2.483,1.5463,0.21116,-0.83261,-1.3605,-1.215,-0.24383,1.4056,2.9831,3.5727,2.9034,1.5444,0.3606,-0.24049,-0.40372,-0.25618,0.38583,1.3261,1.4946,0.29239
1.5247,0.70794,0.62139,1.1286,1.147,0.012835,-0.80733,0.16157,2.1771,4.3276,6.2477,7.0597,6.2939,3.8157,-0.33204,-4.5756,-6.5743,-5.4208,-2.7565,-0.58147,0.59744,1.5043,2.8054,3.6025,2.7419,0.51863,-1.4105,-1.5222,0.10164,1.3123,0.11145,-3.0902,-5.6747,-5.5517,-3.1858,-1.1607,-0.90467,-1.5468,-1.9772,-1.6256,-0.043334,2.4323,4.8523,5.9357,4.8408,1.9968,-0.87627,-2.4665,-3.1526,-3.3742,-2.5276,-0.33798,1.716,2.7286,2.9138,2.7155,2.6117,2.4313,1.8279,0.70844,0.2783,1.3896,2.353,1.3738
-0.75917,-1.734,-2.4951,-2.6197,-2.1104,-1.5424,-1.0805,-0.47366,0.15549,0.49511,0.58602,0.45933,0.078232,-0.5566,-1.4657,-2.1681,-1.872,-0.60393,0.80912,1.799,2.4541,2.9636,3.1855,2.7857,1.9103,1.2607,1.3223,1.9029,2.4916,2.7766,2.6546,1.979,0.95707,0.029053,-0.78829,-1.824,-3.0316,-3.9255,-3.7998,-2.4837,-0.81781,-0.055018,-0.40945,-1.0202,-1.4751,-1.936,-2.2256,-1.9104,-1.0731,-0.16845,0.67426,1.4585,1.6757,1.1655,0.44597,-0.16485,-0.77309,-1.3237,-1.4814,-1.2265,-0.8255,-0.33574,0.0026807,-0.061744
-2.2503,-2.5224,-2.4627,-1.5608,0.05893,1.1892,0.99381,-0.13586,-0.97383,-0.56501,0.80497,1.9051,1.9,0.99442,-0.36459,-1.8359,-2.874,-3.0671,-2.6716,-2.2334,-2.1807,-2.561,-2.8687,-2.5442,-1.5944,-0.6306,-0.029052,0.36898,0.54008,0.24477,-0.62194,-1.8485,-2.6842,-2.3794,-0.93852,0.5569,1.0764,1.0092,1.4253,2.3188,2.7911,2.499,1.9397,1.4239,0.74609,-0.14876,-0.58938,-0.038261,0.91641,1.3221,1.3154,1.4941,1.7825,1.8999,1.7418,1.1776,0.059031,-1.376,-2.2652,-1.9443,-0.7236,0.63325,1.573,1.7006
-0.28405,-1.8845,-1.6453,0.28411,1.663,0.71811,-1.2751,-1.8656,-0.51345,1.7102,3.7636,4.6712,4.3361,3.0761,0.47705,-3.1238,-5.4869,-4.9781,-2.673,-0.50703,0.79747,1.6032,2.4144,3.1964,3.5567,2.9747,1.4923,0.091367,-0.194,0.44855,0.61165,-0.5909,-1.9885,-1.7867,-0.041379,1.0047,-0.28739,-2.7952,-4.228,-3.4704,-1.2701,0.81916,2.219,2.8855,2.1923,0.14143,-1.6507,-2.0869,-1.6094,-0.75968,0.45992,1.7508,2.0566,1.3771,0.46976,-0.17047,-0.21659,-0.062871,-0.39043,-1.0475,-1.1257,-0.26111,0.6571,0.71275
