-0.4595,-0.25012,0.18791,0.29585,0.16087,0.23503,0.34593,0.11586,-0.20035,-0.16406,0.18828,0.44522,0.54243,0.69204,0.81539,0.9592,1.3906,1.724,1.1996,-0.014678,-0.88162,-0.83474,-0.40033,-0.12731,0.0174,-0.0027776,-0.28967,-0.48218,-0.2529,-0.048156,-0.39662,-0.93359,-1.0446,-0.86293,-0.74264,-0.46558,0.014759,0.090983,-0.29607,-0.32663,0.16314,0.44088,0.18746,-0.23597,-0.52144,-0.78696,-0.90466,-0.61604,-0.20072,-0.059683,-0.055576,0.11936,0.25271,0.11201,-0.082383,-0.069617,0.025598,0.064887,0.29382,0.69209,0.81892,0.51447,0.20397,0.18638
1.4981,1.7376,2.3172,2.7944,2.9307,2.4295,1.2814,0.2723,0.12734,0.62054,0.96323,0.74315,0.43438,0.53029,0.71249,0.83413,1.0163,1.0128,0.93549,1.2882,1.6531,1.1869,-0.17772,-1.3752,-1.682,-1.076,-0.081052,0.78255,1.3602,1.4385,0.74464,-0.077082,-0.16354,0.13376,-0.037922,-0.39694,-0.23283,0.51135,1.1014,0.98666,0.19798,-0.87442,-1.9551,-2.7482,-2.7937,-2.3737,-2.008,-1.7266,-1.4642,-1.2713,-1.2525,-1.0884,-0.23503,1.2613,2.6891,3.3297,2.6667,1.3245,0.64409,0.87488,1.2208,1.0873,0.38915,-0.45124
4.6041,5.4747,6.1832,7.695,9.1942,8.5675,5.5085,3.082,4.082,6.6208,5.6801,1.2366,-1.9483,-1.3682,0.53282,-0.16239,-3.0412,-5.1195,-5.6807,-4.2981,-1.6354,-0.70275,-2.1819,-3.5289,-3.0781,-0.63022,1.5417,1.641,0.63201,-0.47653,-1.49,-1.5933,0.26984,3.8653,7.5098,9.5577,8.8612,5.5546,1.4927,-0.22848,0.63362,0.37664,-3.0411,-7.0333,-8.138,-6.0785,-3.4758,-2.4056,-3.183,-5.0456,-5.9896,-4.4206,-2.8043,-2.8781,-3.1337,-1.5536,1.6239,3.6604,3.3912,1.349,-1.2085,-2.1452,-1.3025,-1.2361
2.7628,2.6589,2.2854,2.294,3.1012,3.6425,2.7719,1.376,0.70248,0.63204,0.64371,0.47599,0.6853,1.4176,1.6561,1.375,1.4506,1.6663,1.7639,2.0198,2.0194,1.2988,0.043144,-0.93755,-1.2702,-0.87739,0.13267,1.2187,1.6972,0.79569,-1.4691,-3.5617,-4.1364,-3.5189,-2.7528,-1.7872,-0.25606,1.4916,2.6098,2.5368,1.3878,-0.24111,-1.7067,-2.585,-2.6419,-2.4954,-2.5288,-2.3119,-1.4969,-0.25638,0.45092,0.38504,0.80711,2.4897,4.8932,6.4844,5.5634,2.9226,1.2138,1.1768,1.2411,0.33413,-1.2965,-2.9333
1.5718,3.6128,5.0524,6.2005,6.6382,5.6236,3.0959,0.60103,-0.36887,-0.57609,-1.5272,-3.4143,-4.434,-3.4681,-1.6596,0.070003,2.1639,4.0215,4.1076,2.9008,2.441,3.7687,5.3831,5.5555,4.3551,2.5014,0.283,-2.0549,-3.947,-5.2456,-6.4884,-7.5681,-7.7241,-7.0058,-5.6585,-2.9507,1.4565,5.995,8.2734,6.9186,2.5416,-1.9792,-3.5915,-2.1397,0.0098761,0.62835,0.011055,-0.26422,0.22922,0.6929,0.014623,-1.4066,-1.5304,0.2849,3.2063,5.6935,5.385,2.2864,-0.74608,-1.968,-2.7526,-4.0244,-4.5059,-3.8653
1.0059,6.5072,9.1372,6.918,1.7774,-2.2259,-2.8076,-0.58936,0.49012,-2.1962,-4.9292,-4.3994,-0.7567,2.9456,3.0276,0.062476,-2.5315,-2.8916,-1.527,-0.84829,-2.1458,-3.3618,-2.9125,-1.57,0.044458,1.8344,4.1633,6.0834,5.2272,1.3911,-2.2048,-2.4786,-0.2438,1.1311,0.42941,0.32097,3.6548,8.2939,9.0442,4.3509,-1.7679,-5.3464,-5.7269,-4.3616,-3.5311,-5.1922,-6.8271,-4.8433,0.022669,3.9558,2.993,-1.7746,-3.6093,0.026071,5.4016,7.7631,5.2413,1.3208,0.38851,2.3645,2.5361,-1.5307,-5.6237,-5.6311
2.5,5.9404,7.3207,6.7122,3.5066,-0.60081,-2.1139,0.75844,5.3337,6.0458,0.82122,-5.4251,-6.7009,-2.9635,0.50048,-0.423,-3.7467,-5.2178,-4.5996,-3.4357,-2.8956,-4.1725,-6.788,-8.6116,-8.2959,-5.9492,-2.413,1.7112,5.2207,6.6827,6.251,5.0256,3.6902,2.1879,0.57237,0.022624,0.89602,1.255,-0.4713,-3.0791,-4.9033,-6.2511,-7.0563,-5.9737,-3.3317,-1.2748,-0.69111,-0.73745,-0.41493,0.87422,2.301,2.9575,2.3421,0.88383,0.36123,1.7163,3.1717,2.7047,1.5345,1.8919,3.08,3.1371,2.0177,-0.30641
2.5001,4.2767,4.6523,4.0799,1.9828,-1.0711,-3.3228,-3.0787,-0.67765,1.1518,0.23679,-2.7501,-4.5723,-3.8615,-2.7278,-2.7569,-2.6783,-1.204,0.75262,1.919,2.2597,2.7513,3.9455,5.2575,5.8231,5.572,5.0165,4.4769,3.6283,2.0945,-0.12668,-2.3713,-3.7317,-4.4758,-4.8529,-3.4571,0.3286,3.9063,3.9295,0.383,-4.1506,-7.5597,-8.2709,-6.103,-2.8691,-0.9539,-0.9004,-1.2117,-0.57529,0.79403,1.1472,0.10195,-0.47345,0.42255,2.5671,4.7813,5.121,3.7861,2.9628,3.3572,2.601,-0.5824,-3.3343,-3.7485
4.8793,8.433,9.9881,8.5049,4.4844,1.0126,0.25325,0.66401,-0.55099,-4.4294,-10.091,-15.314,-17.088,-14.441,-9.9768,-6.6158,-4.6251,-3.1942,-2.2865,-1.3038,1.0453,4.8332,8.192,9.4037,8.4872,6.7707,5.9266,7.0203,9.6325,12.224,13.358,12.496,9.7551,4.5598,-2.5787,-7.7852,-7.4248,-3.8786,-3.1542,-7.2998,-12.316,-13.301,-9.042,-2.3686,2.7852,4.5889,3.4991,0.84258,-1.4171,-1.3942,0.12265,0.85041,0.1012,-0.63084,1.0993,5.2469,8.1201,7.5714,5.7098,4.8519,3.78,0.16143,-4.8959,-8.928
8.598,9.7718,9.9857,9.4196,7.3513,4.6316,2.986,3.2039,3.9658,2.9101,-0.8075,-5.2649,-7.2641,-5.5809,-2.1505,-0.26971,-1.2001,-3.4388,-5.2872,-6.2871,-6.5974,-6.2547,-5.2394,-3.0533,0.30406,3.8144,6.3221,7.2189,6.5672,5.5932,5.3211,4.9505,3.1001,-0.56133,-4.3456,-4.5843,0.20188,5.5297,5.4561,0.014699,-5.7986,-8.9549,-9.3904,-7.8047,-5.4057,-4.0086,-4.2296,-4.2964,-1.942,2.3958,5.0202,4.2418,2.1771,1.4194,3.4838,7.5651,10.396,9.7185,6.9436,4.5112,2.1639,-1.1873,-4.8467,-8.6562
