-11.305,-11.273,-10.36,-10.517,-12.309,-14.521,-16.178,-17.225,-18.041,-18.563,-18.207,-16.789,-14.452,-11.287,-7.8171,-3.184,4.6702,16.142,28.436,38.489,44.527,46.569,45.62,42.013,35.871,28.339,20.69,13.812,7.5204,1.4676,-3.4409,-6.8236,-9.2444,-11.179,-12.611,-13.417,-13.547,-13.119,-13.077,-13.118,-12.547,-11.332,-9.721,-7.9837,-6.4032,-6.0625,-7.185,-8.2824,-7.974,-6.3189,-4.1905,-2.5119,-1.7809,-1.5468,-1.0831,-0.54019,-0.45292,-0.77432,-0.74954,0.029619,0.8733,1.2505,1.3529,1.7195
-0.81102,-0.71591,-0.59115,-0.83388,-1.2527,-1.3227,-1.1949,-1.4585,-2.0383,-2.3951,-2.4363,-2.3418,-2.2606,-2.1565,-1.8372,-1.1385,0.055467,1.7376,3.4067,4.4854,4.8036,4.5002,3.7593,2.9653,2.6888,2.8181,2.6511,2.0931,1.519,1.1171,0.71133,0.32809,0.063761,-0.29655,-0.78828,-1.0637,-1.0816,-1.0387,-1.0692,-1.1177,-1.153,-1.2838,-1.3585,-0.93782,-0.32454,-0.28969,-0.94936,-1.571,-1.5993,-1.2155,-0.81944,-0.56055,-0.56904,-0.85076,-1.0649,-0.96245,-0.67348,-0.38973,-0.15203,0.060026,0.15302,0.13961,0.16973,0.38357
12.264,11.678,8.6586,3.6612,-0.93101,-2.4517,-0.096491,3.6473,5.3855,4.9911,4.0862,2.9211,0.34438,-2.9743,-4.5384,-3.7893,-3.226,-4.7692,-7.1431,-9.659,-12.035,-13.51,-14.298,-14.948,-14.831,-12.935,-8.6636,-2.7155,2.445,4.0267,2.8193,2.7212,5.52,8.3618,8.3808,6.3778,4.0549,2.1867,1.9435,3.615,6.6363,8.8653,8.8321,6.7515,3.4077,0.10411,-1.4492,-0.77611,0.61285,0.71323,-0.38728,-0.79991,0.50164,1.6543,1.9704,2.6884,3.9519,3.9754,2.2946,0.0043161,-2.4423,-5.2407,-7.2575,-6.8788
7.7301,7.5854,6.7249,5.9544,6.6152,9.3852,12.843,14.463,13.874,12.78,12.421,12.2,11.093,8.7063,5.652,2.5475,-1.5165,-7.9232,-16.207,-24.302,-30.313,-33.287,-33.078,-29.749,-24.757,-20.076,-15.999,-11.479,-6.3757,-2.6098,-0.5241,1.5162,4.2099,6.6287,8.1798,8.934,9.1069,8.7122,8.2823,8.3394,9.0692,10.25,10.779,9.476,7.0009,5.1195,4.5997,4.755,4.2614,2.9548,1.5109,0.90373,1.7736,2.8541,2.3878,0.75283,-0.57738,-1.1197,-1.3433,-1.5116,-1.6114,-1.9064,-2.4328,-2.8045
6.306,7.4712,9.2048,11.48,15.449,21.433,26.559,27.777,25.85,23.771,22.738,21.352,18.386,13.9,8.5066,1.9342,-7.2384,-19.742,-33.753,-46.17,-54.145,-56.618,-54.512,-49.044,-41.452,-33.188,-25.194,-17.571,-10.143,-3.5667,1.9481,6.5798,9.9472,11.458,11.914,12.77,14.45,15.856,16.182,15.396,13.965,12.469,11.339,10.605,10.48,10.967,11.16,10.291,8.2512,5.8049,4.2819,4.6163,6.0411,6.2037,4.0694,1.1774,-0.37071,-0.25293,0.44854,1.0071,1.1781,0.51314,-0.56738,-1.3329
18.714,18.468,15.846,12.745,10.767,11.523,15.968,21.212,22.999,21.396,19.591,18.046,15.249,11.724,9.0983,5.687,-2.0272,-14.273,-28.066,-40.427,-48.431,-51.475,-51.857,-49.672,-43.581,-34.222,-23.781,-14.063,-6.268,-2.2634,-0.84108,2.4779,9.3488,15.45,17.121,16.372,15.978,15.404,14.092,13.576,15.163,16.792,15.868,12.204,7.2589,3.2768,2.3966,4.3319,5.4657,3.3527,-0.35489,-2.2345,-0.92762,1.586,3.408,4.4668,4.6001,3.7989,2.5033,0.46699,-2.2146,-3.8928,-3.4652,-2.1382
28.934,28.135,23.09,15.719,10.757,12.944,22.033,31.471,34.895,31.82,26.112,21.525,19.293,18.53,16.757,10.666,-2.0944,-20.243,-39.112,-54.838,-65.268,-70.175,-70.73,-66.737,-57.189,-43.243,-28.686,-16.343,-7.3966,-3.0392,-1.1923,3.6242,13.134,21.712,23.617,20.127,15.762,12.262,10.567,12.722,18.748,24.279,25.029,20.562,13.21,6.1781,2.9156,5.1465,9.8259,11.641,8.2296,2.5952,-0.41309,-0.26092,1.38,4.3406,7.3425,6.9933,1.9806,-4.9984,-9.989,-10.739,-7.5881,-3.0682
14.068,13.091,11.115,10.339,13.374,21.362,30.802,35.817,34.786,31.22,28.421,26.163,22.817,17.562,11.377,4.3103,-6.0965,-21.511,-39.722,-56.544,-67.953,-72.248,-70.458,-63.881,-53.827,-42.15,-30.422,-19.927,-11.361,-5.1693,0.075934,6.6913,14.109,18.154,17.689,16.397,17.093,18.599,19.467,19.351,18.688,17.869,17.094,16.103,14.483,12.478,10.624,9.114,7.4824,5.4124,3.1441,2.056,3.0365,4.1946,3.8812,3.0752,3.1478,3.5826,3.1981,1.5915,-0.51846,-2.2936,-3.082,-2.8374
11.876,10.93,9.8037,10.969,16.189,25.23,34.341,38.839,38.23,35.975,34.205,31.405,25.624,17.505,9.5689,1.8285,-9.0419,-25.598,-45.945,-65.13,-77.525,-81.525,-79.651,-72.947,-61.443,-47.151,-32.795,-20.091,-9.5552,-1.7516,4.0678,9.9635,15.981,18.805,17.888,17.605,20.536,23.56,23.792,21.559,18.47,15.906,15.648,17.949,20.15,19.273,15.15,10.248,6.4177,3.8174,2.3978,2.6856,4.0936,4.1136,2.2019,0.48414,0.12539,0.75798,1.9804,2.7515,1.8938,-0.39293,-2.1533,-2.1134
20.355,17.929,12.971,9.1225,9.9666,17.18,28.103,35.981,36.706,32.632,27.988,24.253,20.929,17.38,13.495,7.2689,-4.676,-22.957,-43.701,-61.975,-73.662,-77.849,-76.687,-71.28,-61.186,-47.072,-31.65,-18.392,-9.2038,-4.2484,-0.70244,5.9303,15.976,23.523,24.424,21.254,18.393,16.539,15.828,17.136,20.318,22.991,23.238,20.835,16.567,11.886,9.1148,9.3346,10.268,8.9104,4.9686,1.2022,0.086888,0.43364,0.9466,2.4205,4.4761,4.9445,2.9636,-1.0947,-5.6569,-7.7756,-5.7672,-1.7293
