25.931,22.237,18.791,19.891,22.983,22.043,17.052,11.157,4.1263,-3.0522,-4.301,3.5035,13.866,18.787,20.094,21.25,23.825,27.188,27.214,22.847,21.295,24.287,21.732,10.027,-4.3047,-13.852,-18.21,-21.12,-23.879,-24.534,-19.18,-5.6592,9.916,17.797,14.292,0.092367,-16.831,-25.511,-24.795,-20.133,-13.35,-3.6814,5.5534,8.7631,7.3084,3.927,-1.4036,-8.1768,-13.755,-16.645,-14.979,-7.1662,2.1265,3.5182,0.16195,0.02945,3.6909,7.0282,5.079,-3.9148,-12.497,-10.043,-1.7834,0.94476
18.317,16.428,13.975,10.658,6.1076,1.1839,0.017826,4.4887,9.6264,10.353,7.8956,5.103,2.8724,2.2134,2.7904,3.8417,5.1053,4.9895,0.93502,-6.8578,-13.789,-14.034,-6.4638,3.685,10.572,9.7935,0.75997,-11.034,-17.539,-16.043,-12.055,-11.536,-13.549,-13.38,-10.787,-9.716,-11.877,-11.852,-5.8375,2.2437,6.5089,5.1521,1.3706,1.3369,7.2825,16.284,23.45,26.029,24.669,20.341,14.173,6.8887,-0.70119,-5.9193,-6.7288,-3.4898,0.79989,3.7548,4.8164,3.296,-1.3547,-6.8983,-9.0766,-8.6147
-7.1768,-9.0948,-11.337,-12.532,-10.985,-7.3731,-4.2301,-3.6007,-4.7917,-5.0506,-2.1575,2.7519,5.4935,3.5961,0.016668,0.54097,6.5952,12.855,13.891,10.349,7.5518,9.0981,12.854,13.956,10.26,2.849,-5.5246,-10.834,-9.4235,-2.0003,5.93,9.7136,9.0508,5.8107,1.1827,-4.1414,-8.6721,-10.011,-7.4156,-3.3824,-1.7696,-4.2843,-8.8279,-11.692,-10.754,-6.7045,-2.7524,-1.5618,-2.411,-3.0556,-2.2312,-0.32095,0.93239,-0.30928,-3.2708,-4.4901,-1.9886,2.3999,5.3864,5.5102,4.0015,3.1482,3.6723,3.8628
-5.5285,-8.1342,-10.532,-10.576,-7.7619,-4.019,-1.3337,-0.1361,0.11114,0.4744,2.0416,4.1423,4.9984,4.293,2.9843,2.8477,5.4358,9.2881,11.129,10.108,8.4486,8.2705,8.9536,8.3426,5.5438,0.78967,-4.8812,-9.5121,-10.649,-8.1596,-5.2058,-4.3064,-4.796,-5.0702,-5.4265,-6.8339,-8.8953,-9.2083,-6.2886,-1.5697,1.7948,1.3145,-2.3742,-4.9205,-2.9295,2.3003,6.4981,6.7919,4.2224,1.62,0.71945,0.93304,0.69319,-0.0074085,0.019471,1.899,5.1916,7.9568,8.6309,7.1739,4.3654,1.2776,-0.84958,-1.8524
2.023,0.022829,-1.9055,-2.6332,-1.9863,-0.63361,0.88057,2.2042,2.8063,2.5616,2.296,2.8472,3.789,4.0395,3.5981,4.0106,6.3495,8.9722,9.0802,6.4941,3.7173,2.7044,3.2224,3.9419,3.7289,1.9986,-1.0488,-4.1776,-5.5798,-4.7258,-3.1337,-2.565,-2.8908,-2.6269,-1.4061,-0.50486,-1.1858,-2.9404,-4.1786,-3.6949,-1.7006,0.098862,0.26072,-0.75138,-1.6468,-1.8359,-1.9467,-2.8423,-4.351,-5.3611,-5.1101,-3.9799,-3.0384,-2.9202,-3.0515,-2.1297,0.19369,2.9619,5.113,5.8493,5.1834,4.1843,3.7438,3.5019
-5.3087,-6.1568,-8.2383,-10.342,-10.433,-8.1912,-5.3543,-3.9118,-3.9835,-3.6472,-0.93186,3.181,5.0972,2.869,-1.122,-1.6326,3.535,9.9979,12.299,10.167,7.7346,8.3408,11.164,12.713,10.246,3.3477,-5.0064,-9.7403,-8.0055,-1.7013,4.2524,6.6243,5.7409,3.4857,0.92943,-1.9076,-4.9806,-6.8581,-5.7485,-2.6419,-1.0425,-2.9441,-6.3507,-7.697,-5.8077,-2.6221,-1.2072,-2.698,-5.1244,-6.3227,-6.15,-5.4959,-4.7446,-4.3673,-4.3827,-3.3158,-0.28361,3.5297,6.1323,6.3383,4.8095,3.6386,4.0731,4.8888
-3.4514,-5.8309,-9.0203,-12.255,-14.266,-14.075,-12.279,-10.464,-8.5667,-5.1533,0.54826,6.3307,8.5836,6.8629,4.5349,4.7684,7.8729,10.867,10.859,8.6405,7.3461,8.5207,9.842,7.9454,3.0204,-1.3852,-2.5723,-0.70098,3.1519,7.02,8.8533,7.5992,4.1098,0.26588,-2.4999,-3.8694,-3.9847,-3.2582,-2.8225,-2.8326,-3.6678,-5.49,-7.1004,-7.4611,-6.7697,-5.9569,-6.0023,-7.0604,-8.3682,-8.778,-6.9547,-3.5784,-2.7893,-6.2613,-10.521,-10.76,-5.5052,2.5895,9.1529,11.164,8.784,5.1574,3.1572,3.0736
-2.2609,-3.1163,-4.548,-5.8506,-6.2127,-5.437,-4.1857,-3.3081,-2.9114,-2.3263,-0.70608,1.6779,3.062,2.25,0.14677,-0.53483,1.9121,5.5173,6.9397,5.6013,3.8655,3.8198,5.0931,5.8872,4.9434,2.4131,-0.23067,-1.3387,-0.42242,1.615,3.229,3.5728,2.9914,2.1621,1.3442,0.30219,-1.1815,-2.5478,-2.702,-1.6113,-0.76682,-1.5078,-3.4309,-4.7295,-4.3727,-3.0619,-2.2326,-2.7853,-4.333,-5.8209,-6.3129,-5.5994,-4.426,-3.8416,-3.7799,-2.8891,-0.46467,2.7084,5.1638,5.7051,4.3266,2.4843,1.7052,2.0792
-2.5333,-2.7752,-4.5087,-7.0955,-8.7549,-8.4099,-6.5572,-4.4527,-2.6237,-0.93413,0.76953,2.0323,1.8031,0.36271,-0.18408,1.3712,3.9581,5.6947,5.5974,4.6179,4.1287,3.7149,2.169,-0.11892,-1.0043,1.0133,4.9279,7.9611,8.3978,6.9077,5.1271,4.2075,4.5593,5.43,5.316,3.5241,0.71261,-1.9619,-3.6166,-3.9182,-3.1749,-2.3548,-2.1899,-2.7136,-3.6643,-4.5431,-4.5535,-3.8245,-3.6968,-4.8866,-6.4999,-7.4135,-7.452,-7.0774,-6.1798,-3.9027,-0.18976,3.5618,5.5712,5.0327,3.0448,1.5869,1.5537,2.2772
-3.1507,-3.8829,-5.6069,-7.3687,-8.0422,-7.1463,-5.3578,-3.7015,-2.3608,-0.86186,1.4523,4.154,5.2388,3.5594,0.51729,-1.2219,-0.34775,2.0131,3.6731,3.9895,4.0443,4.8765,6.2575,6.9305,6.0771,4.3553,3.129,3.1149,3.9516,4.8329,5.4007,5.4567,4.8528,3.6936,2.3779,1.0402,-0.59902,-2.3757,-3.3681,-3.146,-2.8913,-3.7351,-5.4434,-7.0988,-7.8589,-7.5743,-6.7339,-5.9435,-5.6299,-5.613,-4.9635,-3.324,-1.8072,-1.9915,-3.6958,-4.5863,-2.7027,1.2499,4.7627,5.8164,4.484,2.7094,2.2933,3.1126
