-3.9454,-3.7994,-2.5624,-0.36513,2.0906,3.6932,3.5976,1.8659,-0.12351,-0.48471,1.3886,3.7737,4.4486,3.1458,1.5041,0.32074,-1.1989,-2.6459,-2.6254,-1.7356,-1.7425,-1.7043,0.86693,5.5829,8.9671,8.0882,3.1219,-3.0894,-7.3219,-8.1929,-6.3335,-3.5836,-1.2916,0.25394,0.6786,-0.59386,-2.7512,-3.8973,-3.5367,-3.2415,-3.6338,-3.3088,-1.0822,2.3624,5.3578,6.4529,5.3962,3.1351,1.1673,1.0185,2.3474,3.6828,4.3007,4.0644,2.2564,-1.2219,-4.001,-3.4597,-0.7152,0.9978,0.46181,-1.2176,-2.2089,-2.1628
-5.3689,-4.1821,-2.547,-0.95877,0.45822,1.4529,1.3721,-0.24524,-2.2185,-2.3381,0.056434,3.0887,4.2489,2.9743,0.90722,-1.0017,-3.3217,-5.2381,-4.8561,-2.928,-2.1496,-2.4044,-0.97181,2.6187,5.45,4.6274,0.18756,-5.1465,-8.4104,-8.3412,-5.286,-1.0893,2.3721,4.4334,4.8348,3.181,0.23323,-1.8189,-2.1792,-2.3879,-3.2442,-3.5661,-2.0861,0.59526,3.0414,4.4167,4.6321,3.9849,3.2215,3.5469,4.8205,5.7622,5.6339,4.7245,2.9384,0.078333,-2.5439,-3.2206,-2.4878,-2.0202,-2.1817,-2.5115,-2.4985,-2.0876
-5.0562,-5.4987,-5.7086,-4.3337,-0.22852,4.3155,6.1603,3.9523,-0.67597,-3.3894,-2.0053,0.5297,0.90148,-1.5196,-4.1256,-5.0209,-5.4085,-6.2037,-6.9697,-7.9292,-9.578,-9.8069,-5.6679,1.378,6.9811,7.4164,1.7426,-6.3843,-11.361,-11.298,-7.3502,-1.3654,5.084,9.1304,7.928,3.3164,-0.40552,-0.29149,2.8533,5.0074,3.7937,2.0962,3.8957,8.6952,13.358,13.637,8.8999,3.24,1.175,3.487,5.9455,4.7537,2.7051,2.2954,-0.34597,-7.0862,-12.415,-11.551,-6.0835,-0.51929,2.0775,0.34141,-2.868,-5.1146
-6.9726,-5.5808,-3.5395,-1.8108,-0.88656,-0.12256,0.80415,0.59011,-0.70431,-0.66882,1.6124,3.961,4.2525,2.6354,0.70462,-1.2803,-4.7378,-8.2049,-8.0484,-4.83,-3.048,-4.1099,-4.405,-1.7205,1.4239,1.5067,-1.8124,-5.9446,-8.5838,-8.6844,-5.7739,-1.0319,3.6617,7.4053,9.0564,7.0961,2.6192,-0.49906,-1.0517,-1.7748,-4.0418,-5.9679,-5.0167,-1.5548,2.0633,4.4461,5.4394,5.2885,4.7855,5.6213,7.8307,9.5362,9.1917,7.3151,4.8291,1.6244,-1.843,-3.8958,-4.1688,-3.7257,-3.2757,-2.9363,-2.9908,-3.5379
-10.422,-8.8436,-6.6336,-4.8298,-4.1116,-3.2776,-0.60369,2.4341,3.369,3.0132,3.5407,4.8047,5.2022,3.9511,1.978,-0.15252,-3.5887,-6.7984,-6.004,-2.0622,-0.4329,-2.8303,-4.6365,-2.3735,1.3788,2.4965,0.53912,-2.2293,-4.3294,-5.6792,-5.3676,-2.1561,3.3522,8.9751,11.395,8.4014,2.5721,-0.97935,-1.1586,-1.7909,-5.7087,-10.41,-10.892,-6.4155,-0.66972,3.4772,5.5304,5.8286,5.4142,6.0928,8.4249,10.735,10.688,8.5045,6.0896,3.544,-0.14939,-3.8749,-6.1781,-7.5508,-8.4012,-8.1654,-7.073,-6.1789
-16.521,-13.395,-7.9377,-3.9106,-4.1733,-4.9434,-3.4099,-3.1676,-5.6678,-7.2672,-6.0748,-4.6208,-4.4946,-4.2456,-2.8231,-2.2664,-6.4265,-12.699,-14.541,-11.412,-9.4189,-11.454,-11.862,-5.8602,2.7586,6.6061,3.5424,-2.7528,-8.4352,-9.8745,-4.791,2.9946,7.6428,9.3047,9.5633,7.111,2.5935,0.5581,2.2036,2.2685,-1.2109,-3.779,-1.738,2.328,4.4357,4.948,4.9727,4.1514,3.0775,4.5503,8.6687,11.817,9.716,3.5957,-1.7412,-4.8004,-6.0404,-3.8989,0.12121,2.0221,1.0947,-0.28459,-2.3331,-4.5749
-7.1673,-2.318,0.1859,0.19405,-3.2065,-6.8029,-6.2942,-5.441,-7.3363,-7.8523,-3.0591,1.662,-0.78986,-7.9422,-12.42,-11.072,-9.1296,-10.059,-10.945,-10.178,-9.6651,-8.4438,-2.4432,5.2929,8.1705,3.8071,-4.5715,-11.716,-15.376,-13.991,-7.3865,1.1541,9.5543,14.868,10.573,-1.1268,-9.1418,-5.9727,2.4037,4.8571,0.4569,-5.1021,-3.8446,5.6815,17.424,21.434,16.092,9.0548,5.4792,5.9854,7.54,5.2953,2.1069,1.7865,1.045,-1.147,-0.66734,2.5792,3.8725,3.2859,2.2142,-1.4287,-6.0592,-8.3475
-10.395,-6.3042,-1.4421,1.173,-0.24794,-2.6582,-2.3326,-1.2098,-1.7902,-2.083,-0.018654,2.7506,4.0499,3.4474,1.8522,-0.58384,-5.4253,-10.268,-10.573,-7.931,-8.9191,-13.91,-14.845,-7.2811,2.4524,6.182,3.2567,-1.426,-4.4658,-5.5439,-4.2795,-0.43546,4.6946,9.7,11.272,6.4939,-1.8452,-7.5634,-7.5828,-4.7819,-2.8955,-1.5516,1.2062,4.1308,5.2453,5.6222,6.2346,6.1917,5.976,7.5206,9.8266,10.33,8.18,5.9931,5.278,3.4477,-0.43075,-2.8675,-2.5412,-2.484,-3.8522,-5.0866,-6.3149,-8.6002
-6.6089,-2.9106,-0.80195,-1.5578,-3.0507,-1.5169,3.9741,9.3422,10.033,5.8524,0.51352,-2.7414,-3.987,-5.049,-6.1525,-6.1331,-5.823,-5.981,-6.2736,-7.9306,-12.291,-16.56,-14.841,-5.5368,5.0585,10.104,8.7566,4.0443,-0.95431,-5.1544,-6.9392,-3.5503,4.6374,12.724,14.017,6.0812,-5.4923,-12.155,-10.399,-4.7048,-1.8738,-1.8698,-0.15759,3.3801,5.0731,4.5069,4.1914,4.5294,4.6168,5.4708,7.4499,7.9491,4.9418,0.82444,-1.5379,-2.6069,-3.2339,-2.4257,-0.09523,1.4627,1.0866,-0.55575,-2.5511,-3.9934
-12.047,-10.295,-10.551,-10.676,-9.5876,-7.2297,-3.9393,-1.897,-2.1015,-2.7692,-2.3429,-1.4395,-0.018089,1.6522,2.422,0.33299,-6.1519,-12.505,-13.3,-11.052,-12.723,-18.294,-19.384,-11.694,-1.8118,1.5881,-2.6678,-9.6846,-14.638,-14.191,-6.3953,6.6364,19.09,26.79,28.268,23.228,13.884,5.4143,2.9777,5.3823,7.4983,9.0167,12.126,13.463,9.3941,3.6392,0.96964,0.033363,-1.0808,-0.90439,0.25902,0.6082,-1.4224,-4.7182,-8.5146,-13.358,-16.765,-15.398,-10.549,-7.8866,-8.708,-9.2368,-8.2232,-6.9111
-10.343,-7.1377,-5.9414,-4.5235,-1.7122,1.9464,5.2876,5.7808,2.6499,-1.0652,-2.6281,-2.6799,-2.0676,-0.62581,0.82281,-0.11477,-4.6377,-8.9404,-8.9313,-6.4844,-6.3643,-8.1267,-5.8116,2.2377,9.5792,9.9372,3.5228,-4.803,-10.567,-11.627,-7.7271,-1.6362,3.1262,5.6565,5.6699,2.4171,-2.9417,-6.746,-5.7293,-1.0304,3.9965,8.7516,13.425,15.108,11.74,6.314,3.6371,3.5017,3.3644,3.2336,3.2058,2.634,1.2651,-0.61486,-4.4096,-10.023,-12.539,-7.9712,0.57672,5.4816,4.109,-0.27709,-4.4133,-6.8118
-2.704,0.062034,0.57734,-0.41829,-0.44935,2.3741,7.2165,9.8691,7.7401,2.8902,-1.426,-3.5961,-3.0448,-0.067108,3.8377,5.3956,1.8301,-3.5834,-5.8463,-6.441,-9.7563,-13.97,-12.186,-2.4396,8.3226,12.096,7.569,-0.09975,-5.2477,-6.485,-5.0129,-1.8158,2.359,6.4698,7.7351,4.2778,-1.3734,-4.7783,-3.7321,-1.1416,-1.2985,-2.7097,-1.6416,0.77693,1.1859,-0.34655,-0.76272,1.1563,4.5139,8.1909,9.4674,5.8787,-0.93822,-5.706,-6.1307,-4.9647,-4.2459,-2.5666,0.90519,3.5636,3.593,1.7259,-1.1411,-4.2352
-9.0491,-2.0164,2.9206,3.7146,2.7602,3.7402,7.4932,10.805,9.884,4.9256,-0.20331,-3.2453,-5.5223,-8.2691,-10.28,-10.556,-10.471,-10.283,-8.0093,-4.8447,-5.1377,-9.1406,-11.076,-6.0147,4.1768,13.862,18.594,17.257,12.167,6.205,2.4315,3.7842,9.8615,15.684,14.723,5.262,-6.6232,-12.994,-10.98,-4.8545,-1.1392,-0.74823,-0.9746,-1.7164,-4.5103,-8.0487,-8.4482,-4.9165,-0.28815,3.02,3.6237,0.9934,-2.6498,-3.535,-1.9037,-1.8607,-4.6035,-6.251,-4.2217,-1.5575,-1.5305,-4.0911,-7.1611,-8.4346
-1.5525,3.8281,6.1435,4.9751,3.0099,2.8556,4.6804,5.7506,3.9023,0.33299,-2.7794,-5.0007,-6.4692,-6.6392,-4.97,-2.9421,-3.4588,-5.5675,-6.1545,-6.3635,-9.4775,-13.398,-11.089,-0.34068,11.888,17.028,12.783,3.8649,-3.3192,-6.4605,-6.2167,-3.2414,1.4119,5.5353,5.9396,1.4844,-4.4663,-7.1698,-5.3473,-2.4895,-2.0678,-2.3262,-0.21379,2.9311,3.7454,1.9896,0.57977,1.2529,3.4703,6.1786,7.6959,6.4057,3.0351,0.48636,-0.88895,-3.3456,-6.2925,-5.6688,-0.52334,4.3207,4.6394,0.70307,-4.2121,-6.8119
1.7214,6.6013,8.7994,8.3224,7.4114,7.6189,8.3351,7.5377,4.6597,1.3988,-0.91249,-3.0174,-5.8442,-8.5555,-9.5017,-9.2285,-10.147,-11.714,-11.394,-10.154,-11.273,-13.788,-11.813,-2.2324,10.226,17.437,14.723,4.2943,-6.6988,-12.322,-10.909,-4.5693,2.721,7.4858,7.3052,1.882,-5.0093,-8.0808,-6.0496,-2.5941,-0.48905,2.3052,7.6088,13.007,15.112,13.179,9.2946,6.5667,6.6,8.9519,10.832,8.8227,3.0381,-2.7843,-6.3913,-8.4965,-9.3276,-7.5027,-3.1393,0.71839,1.1444,-2.2951,-7.3933,-11.305
-1.0193,2.5997,4.3155,3.3752,1.8774,2.9549,7.2766,11.538,11.888,7.7133,1.6748,-3.2965,-6.0049,-6.5638,-5.6405,-5.0014,-6.3787,-9.0365,-10.654,-11.76,-14.618,-17.167,-13.824,-3.2827,8.7844,15.67,14.77,8.7002,2.7119,0.042009,0.63516,3.052,5.8473,7.2,4.7929,-1.8217,-8.9787,-11.831,-9.3536,-5.5902,-4.1739,-3.404,-0.47475,3.6572,5.8132,4.896,3.3954,3.5422,4.6416,5.3956,4.9526,2.6586,-0.29881,-1.5476,-1.3926,-2.0444,-3.8909,-4.3138,-1.6759,1.5381,1.8141,-1.648,-5.9996,-7.7632
-4.282,2.5595,6.4482,6.1261,3.3391,1.6455,3.5746,7.0082,7.5963,4.3249,0.46246,-1.205,-1.6202,-3.1941,-5.8783,-8.1562,-9.6542,-10.321,-9.7068,-9.2457,-10.678,-12.354,-10.483,-3.2225,6.6494,13.863,14.968,10.671,4.6766,0.055196,-2.3159,-2.5041,-0.65394,1.3298,-0.11886,-5.8318,-11.264,-11.236,-5.3627,1.1775,3.2678,1.9284,1.1328,2.0711,3.1092,3.222,4.0338,6.6709,9.1501,9.3698,6.8071,2.2071,-1.6424,-2.3919,-1.3927,-1.0691,-1.1685,0.50368,3.6222,5.163,3.4015,-0.93651,-4.6516,-4.7807
